Date,Liquidity
2016-06-28,-129.102
2016-06-29,4466001.700999999
2016-06-30,-278.809
2016-07-01,-113.428
2016-07-04,0.0
2016-07-05,-111.242
2016-07-06,4470218.302
2016-07-07,-76.407
2016-07-08,-67.516
2016-07-11,-61.876
2016-07-12,-62.64
2016-07-13,4471837.579
2016-07-14,-30.358
2016-07-15,-41.162
2016-07-18,-80.813
2016-07-19,-82.273
2016-07-20,4480564.482
2016-07-21,-70.517
2016-07-22,-44.897
2016-07-25,-49.132
2016-07-26,-69.799
2016-07-27,4464104.814
2016-07-28,-45.194
2016-07-29,-110.518
2016-08-01,-72.911
2016-08-02,-80.535
2016-08-03,4466426.112
2016-08-04,-50.263
2016-08-05,-56.235
2016-08-08,-60.625
2016-08-09,-66.881
2016-08-10,4468588.994
2016-08-11,-80.145
2016-08-12,-37.278
2016-08-15,-56.95
2016-08-16,-76.397
2016-08-17,4466133.853
2016-08-18,-95.089
2016-08-19,-101.468
2016-08-22,-116.124
2016-08-23,-121.654
2016-08-24,4473490.274
2016-08-25,-72.817
2016-08-26,-76.532
2016-08-29,-79.731
2016-08-30,-101.422
2016-08-31,4457461.437
2016-09-01,-90.607
2016-09-02,-96.194
2016-09-05,0.0
2016-09-06,-92.733
2016-09-07,4459078.766
2016-09-08,-60.729
2016-09-09,-78.784
2016-09-12,-86.056
2016-09-13,-83.109
2016-09-14,4481327.432999999
2016-09-15,-55.994
2016-09-16,-100.761
2016-09-19,-125.636
2016-09-20,-156.685
2016-09-21,4472514.717
2016-09-22,-194.053
2016-09-23,-174.726
2016-09-26,-200.068
2016-09-27,-239.7
2016-09-28,4451378.023
2016-09-29,-271.847
2016-09-30,-412.523
2016-10-03,-320.889
2016-10-04,-306.041
2016-10-05,4458761.276000001
2016-10-06,-237.619
2016-10-07,-226.065
2016-10-10,0.0
2016-10-11,-201.546
2016-10-12,4457153.144
2016-10-13,-180.971
2016-10-14,-133.359
2016-10-17,-124.407
2016-10-18,-174.966
2016-10-19,4466798.2020000005
2016-10-20,-172.312
2016-10-21,-181.285
2016-10-24,-142.574
2016-10-25,-132.403
2016-10-26,4453754.908
2016-10-27,-135.113
2016-10-28,-129.983
2016-10-31,-214.798
2016-11-01,-171.89
2016-11-02,4452493.103
2016-11-03,-148.543
2016-11-04,-136.483
2016-11-07,-128.671
2016-11-08,-127.33
2016-11-09,4454579.79
2016-11-10,-99.936
2016-11-11,0.0
2016-11-14,-81.448
2016-11-15,-102.247
2016-11-16,4453116.331
2016-11-17,-92.397
2016-11-18,-116.091
2016-11-21,-135.387
2016-11-22,-128.222
2016-11-23,4465262.964
2016-11-24,0.0
2016-11-25,-121.165
2016-11-28,-146.903
2016-11-29,-138.401
2016-11-30,4445689.115999999
2016-12-01,-159.215
2016-12-02,-167.881
2016-12-05,-168.369
2016-12-06,-185.55
2016-12-07,4448088.833
2016-12-08,-186.313
2016-12-09,-185.799
2016-12-12,-189.33
2016-12-13,-238.46
2016-12-14,4470478.912
2016-12-15,-199.654
2016-12-16,-213.706
2016-12-19,-237.525
2016-12-20,-277.354
2016-12-21,4468393.026
2016-12-22,-312.338
2016-12-23,-280.643
2016-12-26,0.0
2016-12-27,-294.061
2016-12-28,4450746.409000001
2016-12-29,-346.472
2016-12-30,-468.355
2017-01-02,0.0
2017-01-03,-287.236
2017-01-04,4452446.543
2017-01-05,-233.43
2017-01-06,-209.205
2017-01-09,-191.97
2017-01-10,-180.715
2017-01-11,4451977.688
2017-01-12,-141.218
2017-01-13,-88.201
2017-01-16,0.0
2017-01-17,-96.798
2017-01-18,4460261.792
2017-01-19,-138.637
2017-01-20,-148.785
2017-01-23,-156.316
2017-01-24,-110.193
2017-01-25,4452338.7979999995
2017-01-26,-94.67
2017-01-27,-108.772
2017-01-30,-101.514
2017-01-31,-180.162
2017-02-01,4453372.429
2017-02-02,-111.12
2017-02-03,-117.361
2017-02-06,-125.66
2017-02-07,-131.659
2017-02-08,4455807.330999999
2017-02-09,-83.894
2017-02-10,-74.169
2017-02-13,-98.103
2017-02-14,-87.998
2017-02-15,4454260.958000001
2017-02-16,-104.978
2017-02-17,-147.243
2017-02-20,0.0
2017-02-21,-163.259
2017-02-22,4468265.875
2017-02-23,-187.176
2017-02-24,-160.882
2017-02-27,-153.382
2017-02-28,-204.651
2017-03-01,4457686.494
2017-03-02,-168.142
2017-03-03,-193.272
2017-03-06,-205.21
2017-03-07,-208.765
2017-03-08,4459539.656
2017-03-09,-217.831
2017-03-10,-233.046
2017-03-13,-232.962
2017-03-14,-200.798
2017-03-15,4469311.911
2017-03-16,-209.114
2017-03-17,-240.669
2017-03-20,-235.827
2017-03-21,-237.331
2017-03-22,4477914.16
2017-03-23,-231.463
2017-03-24,-200.237
2017-03-27,-215.473
2017-03-28,-224.475
2017-03-29,4469292.456
2017-03-30,-224.134
2017-03-31,-346.853
2017-04-03,-233.582
2017-04-04,-207.711
2017-04-05,4474370.146
2017-04-06,-117.337
2017-04-07,-117.774
2017-04-10,-120.504
2017-04-11,-114.753
2017-04-12,4484264.254
2017-04-13,0.0
2017-04-14,0.0
2017-04-17,-64.37
2017-04-18,-109.402
2017-04-19,4478988.890000001
2017-04-20,-128.726
2017-04-21,-136.521
2017-04-24,-118.667
2017-04-25,-116.956
2017-04-26,4469785.458000001
2017-04-27,-127.826
2017-04-28,-181.976
2017-05-01,-162.198
2017-05-02,-183.851
2017-05-03,4470814.677999999
2017-05-04,-152.793
2017-05-05,-156.789
2017-05-08,-162.58
2017-05-09,-167.302
2017-05-10,4473072.717999999
2017-05-11,-161.232
2017-05-12,-167.696
2017-05-15,-144.99
2017-05-16,-157.693
2017-05-17,4466754.762
2017-05-18,-185.287
2017-05-19,-182.273
2017-05-22,-185.031
2017-05-23,-198.865
2017-05-24,4470499.8889999995
2017-05-25,-153.451
2017-05-26,-168.041
2017-05-29,0.0
2017-05-30,-182.065
2017-05-31,4459486.84
2017-06-01,-163.755
2017-06-02,-170.496
2017-06-05,-164.208
2017-06-06,-160.949
2017-06-07,4462125.418
2017-06-08,-151.582
2017-06-09,-155.344
2017-06-12,-152.198
2017-06-13,-172.973
2017-06-14,4475952.298
2017-06-15,-131.378
2017-06-16,-158.566
2017-06-19,-166.745
2017-06-20,-192.347
2017-06-21,4473845.955999999
2017-06-22,-195.144
2017-06-23,-201.475
2017-06-26,-185.227
2017-06-27,-212.664
2017-06-28,4462874.936
2017-06-29,-269.565
2017-06-30,-398.875
2017-07-03,-255.693
2017-07-04,0.0
2017-07-05,4466854.965
2017-07-06,-189.992
2017-07-07,-189.214
2017-07-10,-189.721
2017-07-11,-173.774
2017-07-12,4466351.795
2017-07-13,-162.379
2017-07-14,-136.231
2017-07-17,-122.436
2017-07-18,-157.322
2017-07-19,4476577.869
2017-07-20,-126.676
2017-07-21,-122.712
2017-07-24,-95.123
2017-07-25,-74.54
2017-07-26,4464989.285
2017-07-27,-95.636
2017-07-28,-108.479
2017-07-31,-204.622
2017-08-01,-98.069
2017-08-02,4466546.318
2017-08-03,-87.844
2017-08-04,-93.778
2017-08-07,-104.061
2017-08-08,-103.612
2017-08-09,4468829.188
2017-08-10,-90.273
2017-08-11,-95.534
2017-08-14,-74.682
2017-08-15,-71.382
2017-08-16,4462647.206
2017-08-17,-78.582
2017-08-18,-129.105
2017-08-21,-144.1
2017-08-22,-166.094
2017-08-23,4463585.130000001
2017-08-24,-130.879
2017-08-25,-122.167
2017-08-28,-121.947
2017-08-29,-127.243
2017-08-30,4452152.857
2017-08-31,-213.486
2017-09-01,-124.952
2017-09-04,0.0
2017-09-05,-136.131
2017-09-06,4453291.309
2017-09-07,-126.607
2017-09-08,-113.842
2017-09-11,-115.972
2017-09-12,-127.019
2017-09-13,4470978.100000001
2017-09-14,-97.564
2017-09-15,-109.645
2017-09-18,-138.909
2017-09-19,-156.728
2017-09-20,4458280.193
2017-09-21,-152.866
2017-09-22,-157.33
2017-09-25,-158.503
2017-09-26,-173.715
2017-09-27,4455276.265000001
2017-09-28,-208.936
2017-09-29,-316.09
2017-10-02,-190.377
2017-10-03,-181.605
2017-10-04,4460082.829
2017-10-05,-132.827
2017-10-06,-119.529
2017-10-09,0.0
2017-10-10,-121.913
2017-10-11,4459115.4290000005
2017-10-12,-102.807
2017-10-13,-99.961
2017-10-16,-78.531
2017-10-17,-91.188
2017-10-18,4469422.568999999
2017-10-19,-102.612
2017-10-20,-102.488
2017-10-23,-110.26
2017-10-24,-97.202
2017-10-25,4460808.611
2017-10-26,-98.412
2017-10-27,-105.903
2017-10-30,-102.147
2017-10-31,-173.605
2017-11-01,4455606.289
2017-11-02,-58.758
2017-11-03,-60.915
2017-11-06,-70.365
2017-11-07,-58.971
2017-11-08,4458299.674
2017-11-09,-46.378
2017-11-10,-39.671
2017-11-13,-35.243
2017-11-14,-32.219
2017-11-15,4448079.331
2017-11-16,-20.709
2017-11-17,-38.838
2017-11-20,-34.576
2017-11-21,-42.899
2017-11-22,4450399.7870000005
2017-11-23,0.0
2017-11-24,-40.488
2017-11-27,-39.381
2017-11-28,-50.834
2017-11-29,4438352.699
2017-11-30,-102.719
2017-12-01,-59.03
2017-12-04,-72.389
2017-12-05,-68.297
2017-12-06,4436944.046
2017-12-07,-63.552
2017-12-08,-82.714
2017-12-11,-107.473
2017-12-12,-119.09
2017-12-13,4452506.4
2017-12-14,-107.679
2017-12-15,-80.206
2017-12-18,-117.276
2017-12-19,-112.628
2017-12-20,4447186.806
2017-12-21,-116.978
2017-12-22,-113.852
2017-12-25,0.0
2017-12-26,-119.456
2017-12-27,4448341.968
2017-12-28,-158.478
2017-12-29,-319.595
2018-01-01,0.0
2018-01-02,-136.967
2018-01-03,4443374.812
2018-01-04,-76.624
2018-01-05,-63.804
2018-01-08,-63.531
2018-01-09,-56.468
2018-01-10,4445797.831
2018-01-11,-33.597
2018-01-12,-21.59
2018-01-15,0.0
2018-01-16,-22.003
2018-01-17,4438896.787
2018-01-18,-22.804
2018-01-19,-22.196
2018-01-22,-28.706
2018-01-23,-31.791
2018-01-24,4441011.511
2018-01-25,-19.891
2018-01-26,-21.427
2018-01-29,-23.98
2018-01-30,-31.766
2018-01-31,4418888.959
2018-02-01,-31.825
2018-02-02,-43.931
2018-02-05,-59.008
2018-02-06,-49.214
2018-02-07,4420492.944
2018-02-08,-33.272
2018-02-09,-36.567
2018-02-12,-30.631
2018-02-13,-43.137
2018-02-14,4434626.801
2018-02-15,-29.08
2018-02-16,-29.615
2018-02-19,0.0
2018-02-20,-32.495
2018-02-21,4411400.152
2018-02-22,-36.32
2018-02-23,-15.875
2018-02-26,-9.36
2018-02-27,-19.729
2018-02-28,4393153.87
2018-03-01,-14.334
2018-03-02,-15.642
2018-03-05,-15.23
2018-03-06,-11.205
2018-03-07,4395887.634
2018-03-08,-6.963
2018-03-09,-3.247
2018-03-12,-1.77
2018-03-13,-2.145
2018-03-14,4407003.101000001
2018-03-15,-3.746
2018-03-16,-10.28
2018-03-19,-7.82
2018-03-20,-11.95
2018-03-21,4400884.96
2018-03-22,-11.592
2018-03-23,-10.45
2018-03-26,-5.921
2018-03-27,-9.62
2018-03-28,4391861.244
2018-03-29,0.0
2018-03-30,0.0
2018-04-02,-3.823
2018-04-03,-8.695
2018-04-04,4385795.5139999995
2018-04-05,-4.645
2018-04-06,-4.895
2018-04-09,-4.07
2018-04-10,-3.99
2018-04-11,4383387.556000001
2018-04-12,-4.12
2018-04-13,-3.471
2018-04-16,-3.372
2018-04-17,-3.971
2018-04-18,4385613.733
2018-04-19,-13.92
2018-04-20,-12.02
2018-04-23,-10.821
2018-04-24,-9.532
2018-04-25,4372522.830999999
2018-04-26,-3.795
2018-04-27,-2.92
2018-04-30,-13.83
2018-05-01,-3.82
2018-05-02,4355722.496
2018-05-03,-5.775
2018-05-04,-5.415
2018-05-07,-3.22
2018-05-08,-3.921
2018-05-09,4357850.539
2018-05-10,-4.645
2018-05-11,-3.222
2018-05-14,-3.859
2018-05-15,-2.095
2018-05-16,4337269.197
2018-05-17,-1.896
2018-05-18,-9.12
2018-05-21,-5.404
2018-05-22,-3.951
2018-05-23,4336971.626
2018-05-24,-6.62
2018-05-25,-0.02
2018-05-28,0.0
2018-05-29,-0.88
2018-05-30,4327189.729
2018-05-31,-21.475
2018-06-01,-12.546
2018-06-04,-11.166
2018-06-05,-6.635
2018-06-06,4318880.159
2018-06-07,-5.771
2018-06-08,-2.771
2018-06-11,-4.836
2018-06-12,-1.308
2018-06-13,4324621.787
2018-06-14,-2.935
2018-06-15,-0.27
2018-06-18,-0.37
2018-06-19,-0.195
2018-06-20,4315542.903
2018-06-21,-1.37
2018-06-22,-1.43
2018-06-25,-12.73
2018-06-26,-10.385
2018-06-27,4305096.38
2018-06-28,-20.419
2018-06-29,-96.97
2018-07-02,-32.139
2018-07-03,-4.852
2018-07-04,4289427.974
2018-07-05,-8.205
2018-07-06,-4.195
2018-07-09,-3.596
2018-07-10,-1.955
2018-07-11,4290873.294
2018-07-12,-2.455
2018-07-13,-0.871
2018-07-16,-0.87
2018-07-17,-1.22
2018-07-18,4291284.522
2018-07-19,-3.62
2018-07-20,-1.17
2018-07-23,-2.27
2018-07-24,-4.895
2018-07-25,4277331.394
2018-07-26,-1.571
2018-07-27,-1.47
2018-07-30,-1.995
2018-07-31,-9.045
2018-08-01,4255300.682
2018-08-02,-1.817
2018-08-03,-1.673
2018-08-06,-2.095
2018-08-07,-2.337
2018-08-08,4257701.87
2018-08-09,-1.745
2018-08-10,-2.47
2018-08-13,-1.383
2018-08-14,-0.685
2018-08-15,4228580.886
2018-08-16,-0.532
2018-08-17,-4.016
2018-08-20,-1.646
2018-08-21,-1.466
2018-08-22,4228468.481
2018-08-23,-2.416
2018-08-24,-4.665
2018-08-27,-0.996
2018-08-28,-1.415
2018-08-29,4218570.617000001
2018-08-30,-0.985
2018-08-31,-0.39
2018-09-03,0.0
2018-09-04,-0.595
2018-09-05,4208172.226
2018-09-06,-0.815
2018-09-07,-0.015
2018-09-10,-0.015
2018-09-11,-1.241
2018-09-12,4210507.0309999995
2018-09-13,-1.791
2018-09-14,-1.315
2018-09-17,-0.715
2018-09-18,-10.115
2018-09-19,4207714.207
2018-09-20,-17.868
2018-09-21,-17.465
2018-09-24,-9.34
2018-09-25,-3.44
2018-09-26,4192533.344
2018-09-27,-30.056
2018-09-28,-48.43
2018-10-01,-4.185
2018-10-02,-3.295
2018-10-03,4174333.039
2018-10-04,-3.265
2018-10-05,-1.565
2018-10-08,0.0
2018-10-09,-2.39
2018-10-10,4176578.889
2018-10-11,-2.016
2018-10-12,-0.96
2018-10-15,-0.366
2018-10-16,-0.466
2018-10-17,4175112.903
2018-10-18,-10.29
2018-10-19,-3.916
2018-10-22,-3.189
2018-10-23,-4.466
2018-10-24,4172693.98
2018-10-25,-1.944
2018-10-26,-2.004
2018-10-29,-1.748
2018-10-30,-0.715
2018-10-31,4139352.8170000003
2018-11-01,-4.64
2018-11-02,-1.51
2018-11-05,-1.465
2018-11-06,-2.54
2018-11-07,4141614.141
2018-11-08,-1.166
2018-11-09,-0.401
2018-11-12,0.0
2018-11-13,-1.065
2018-11-14,4145550.246
2018-11-15,-0.494
2018-11-16,-18.565
2018-11-19,-16.295
2018-11-20,-15.235
2018-11-21,4105851.593
2018-11-22,0.0
2018-11-23,-13.105
2018-11-26,-0.615
2018-11-27,-0.44
2018-11-28,4096827.94
2018-11-29,-1.814
2018-11-30,-2.49
2018-12-03,-2.21
2018-12-04,0.0
2018-12-05,4085706.436
2018-12-06,-3.36
2018-12-07,-5.635
2018-12-10,-1.424
2018-12-11,-0.352
2018-12-12,4087978.5719999997
2018-12-13,-0.415
2018-12-14,-0.315
2018-12-17,-0.415
2018-12-18,-6.216
2018-12-19,4083917.304
2018-12-20,-9.521
2018-12-21,-8.805
2018-12-24,-7.96
2018-12-25,0.0
2018-12-26,4075260.91
2018-12-27,-3.1
2018-12-28,-3.21
2018-12-31,-41.848
2019-01-01,0.0
2019-01-02,4057978.617
2019-01-03,-7.198
2019-01-04,-2.86
2019-01-07,-2.786
2019-01-08,-2.811
2019-01-09,4056203.765
2019-01-10,-2.216
2019-01-11,-2.016
2019-01-14,-1.205
2019-01-15,-2.016
2019-01-16,4049691.5039999997
2019-01-17,-2.065
2019-01-18,-13.165
2019-01-21,0.0
2019-01-22,-10.465
2019-01-23,4046650.959
2019-01-24,-15.06
2019-01-25,-1.515
2019-01-28,-1.265
2019-01-29,-1.84
2019-01-30,4039273.7339999997
2019-01-31,-1.051
2019-02-01,-0.665
2019-02-04,-4.515
2019-02-05,-1.686
2019-02-06,4025995.699
2019-02-07,-2.32
2019-02-08,-2.016
2019-02-11,-2.006
2019-02-12,-1.658
2019-02-13,4028070.1939999997
2019-02-14,-1.341
2019-02-15,-5.271
2019-02-18,0.0
2019-02-19,-1.967
2019-02-20,3981083.829
2019-02-21,-1.725
2019-02-22,-6.665
2019-02-25,-1.375
2019-02-26,-1.815
2019-02-27,3974277.511
2019-02-28,-3.415
2019-03-01,-2.015
2019-03-04,-2.917
2019-03-05,-3.119
2019-03-06,3968911.84
2019-03-07,-0.717
2019-03-08,-0.015
2019-03-11,-0.019
2019-03-12,-0.027
2019-03-13,3971313.012
2019-03-14,-0.019
2019-03-15,-0.015
2019-03-18,-3.169
2019-03-19,-2.515
2019-03-20,3962443.76
2019-03-21,-0.411
2019-03-22,-5.016
2019-03-25,-0.129
2019-03-26,-0.566
2019-03-27,3955305.966
2019-03-28,-0.515
2019-03-29,-0.731
2019-04-01,-0.011
2019-04-02,-0.019
2019-04-03,3935198.796
2019-04-04,-0.615
2019-04-05,-0.015
2019-04-08,-0.284
2019-04-09,-0.41
2019-04-10,3936518.652
2019-04-11,-0.122
2019-04-12,-0.016
2019-04-15,-0.018
2019-04-16,-0.7
2019-04-17,3931541.721
2019-04-18,0.0
2019-04-19,0.0
2019-04-22,-1.117
2019-04-23,-5.69
2019-04-24,3927884.883
2019-04-25,-0.61
2019-04-26,-0.915
2019-04-29,-0.615
2019-04-30,-0.015
2019-05-01,3889290.475
2019-05-02,-0.023
2019-05-03,-0.01
2019-05-06,-0.067
2019-05-07,-0.961
2019-05-08,3891867.622
2019-05-09,-0.516
2019-05-10,-0.271
2019-05-13,-0.111
2019-05-14,-1.37
2019-05-15,3864424.754
2019-05-16,-1.75
2019-05-17,-9.7
2019-05-20,-8.105
2019-05-21,-3.705
2019-05-22,3860148.385
2019-05-23,-4.93
2019-05-24,-5.956
2019-05-27,0.0
2019-05-28,-1.52
2019-05-29,3851193.9970000004
2019-05-30,-1.026
2019-05-31,-0.855
2019-06-03,-1.255
2019-06-04,-1.891
2019-06-05,3847419.1070000003
2019-06-06,-2.21
2019-06-07,-1.91
2019-06-10,-2.105
2019-06-11,-1.007
2019-06-12,3849765.735
2019-06-13,-1.655
2019-06-14,-1.657
2019-06-17,-2.269
2019-06-18,-18.006
2019-06-19,3843795.245
2019-06-20,-27.43
2019-06-21,-21.355
2019-06-24,-11.156
2019-06-25,-6.4
2019-06-26,3826560.914
2019-06-27,-16.794
2019-06-28,-44.307
2019-07-01,-15.837
2019-07-02,-8.16
2019-07-03,3812945.845
2019-07-04,0.0
2019-07-05,-6.155
2019-07-08,-6.5
2019-07-09,-6.576
2019-07-10,3814820.633
2019-07-11,-4.95
2019-07-12,-5.15
2019-07-15,-5.557
2019-07-16,-3.007
2019-07-17,3807911.035
2019-07-18,-16.662
2019-07-19,-14.255
2019-07-22,-14.16
2019-07-23,-14.755
2019-07-24,3803234.383
2019-07-25,-3.355
2019-07-26,-3.25
2019-07-29,-3.928
2019-07-30,-2.306
2019-07-31,3778930.87
2019-08-01,-6.044
2019-08-02,-3.335
2019-08-05,-3.474
2019-08-06,-3.41
2019-08-07,3781407.674
2019-08-08,-3.056
2019-08-09,-2.72
2019-08-12,-5.43
2019-08-13,-5.001
2019-08-14,3785885.299
2019-08-15,-3.51
2019-08-16,-11.843
2019-08-19,-13.403
2019-08-20,-15.98
2019-08-21,3764725.122
2019-08-22,-14.611
2019-08-23,-9.046
2019-08-26,-3.676
2019-08-27,-1.555
2019-08-28,3759795.788
2019-08-29,-0.102
2019-08-30,-12.089
2019-09-02,0.0
2019-09-03,-1.754
2019-09-04,3761357.835
2019-09-05,-1.075
2019-09-06,-0.88
2019-09-09,-2.787
2019-09-10,-3.608
2019-09-11,3769484.0459999996
2019-09-12,-3.469
2019-09-13,-2.675
2019-09-16,-2.202
2019-09-17,-1.825
2019-09-18,3844425.864
2019-09-19,-5.004
2019-09-20,-7.552
2019-09-23,-7.485
2019-09-24,-0.101
2019-09-25,3857400.6780000003
2019-09-26,-5.18
2019-09-27,-5.33
2019-09-30,-7.057
2019-10-01,-2.706
2019-10-02,3945492.775
2019-10-03,-3.297
2019-10-04,-5.325
2019-10-07,-5.65
2019-10-08,-3.976
2019-10-09,3949635.34
2019-10-10,-1.1
2019-10-11,-2.95
2019-10-14,0.0
2019-10-15,-1.726
2019-10-16,3966144.5930000003
2019-10-17,-1.001
2019-10-18,-20.1
2019-10-21,-18.758
2019-10-22,-20.7
2019-10-23,3968303.725
2019-10-24,-0.425
2019-10-25,-0.005
2019-10-28,-0.036
2019-10-29,-0.081
2019-10-30,4019432.932
2019-10-31,-2.851
2019-11-01,-2.1
2019-11-04,-3.085
2019-11-05,-1.836
2019-11-06,4039064.321
2019-11-07,-1.055
2019-11-08,-0.805
2019-11-11,0.0
2019-11-12,-1.301
2019-11-13,4047498.283
2019-11-14,-1.867
2019-11-15,-0.002
2019-11-18,-27.055
2019-11-19,-26.726
2019-11-20,4029854.161
2019-11-21,-25.719
2019-11-22,-0.375
2019-11-25,0.0
2019-11-26,-2.205
2019-11-27,4052513.553
2019-11-28,0.0
2019-11-29,-0.75
2019-12-02,-0.015
2019-12-03,-0.151
2019-12-04,4065349.029
2019-12-05,-0.001
2019-12-06,-1.0
2019-12-09,-0.115
2019-12-10,-0.001
2019-12-11,4095163.53
2019-12-12,-0.6
2019-12-13,0.0
2019-12-16,-1.328
2019-12-17,-0.826
2019-12-18,4136706.0459999996
2019-12-19,-8.936
2019-12-20,-13.051
2019-12-23,-7.652
2019-12-24,-4.423
2019-12-25,4165223.18
2019-12-26,-3.192
2019-12-27,-0.825
2019-12-30,-6.525
2019-12-31,-64.087
2020-01-01,4173243.447
2020-01-02,-3.1
2020-01-03,-4.251
2020-01-06,-3.825
2020-01-07,-1.602
2020-01-08,4149176.122
2020-01-09,-0.401
2020-01-10,-0.627
2020-01-13,-1.0
2020-01-14,-0.656
2020-01-15,4175498.338
2020-01-16,-0.3
2020-01-17,-16.15
2020-01-20,0.0
2020-01-21,-13.381
2020-01-22,4145492.455
2020-01-23,-12.904
2020-01-24,0.0
2020-01-27,-0.002
2020-01-28,-0.002
2020-01-29,4151197.639
2020-01-30,-4.14
2020-01-31,-4.5
2020-02-03,-6.16
2020-02-04,-2.112
2020-02-05,4166289.5659999996
2020-02-06,-0.403
2020-02-07,-1.1
2020-02-10,-0.83
2020-02-11,-0.228
2020-02-12,4182277.454
2020-02-13,-0.45
2020-02-14,0.0
2020-02-17,0.0
2020-02-18,-9.454
2020-02-19,4171141.0999999996
2020-02-20,-3.6
2020-02-21,-4.532
2020-02-24,-0.592
2020-02-25,-0.111
2020-02-26,4158195.335
2020-02-27,-0.275
2020-02-28,-2.187
2020-03-02,-2.525
2020-03-03,-0.627
2020-03-04,4241127.46
2020-03-05,-0.85
2020-03-06,-2.93
2020-03-09,-2.504
2020-03-10,-0.151
2020-03-11,4311529.119
2020-03-12,-21.05
2020-03-13,-15.1
2020-03-16,-1.425
2020-03-17,-5.7
2020-03-18,4667848.947
2020-03-19,-1.195
2020-03-20,-12.203
2020-03-23,-26.944
2020-03-24,-41.516
2020-03-25,5253790.336999999
2020-03-26,-138.48
2020-03-27,-210.794
2020-03-30,-237.497
2020-03-31,-284.908
2020-04-01,5810969.905
2020-04-02,-182.627
2020-04-03,-148.117
2020-04-06,-144.294
2020-04-07,-88.36
2020-04-08,6082388.939
2020-04-09,0.0
2020-04-10,0.0
2020-04-13,-6.1
2020-04-14,-9.9
2020-04-15,6366994.034999999
2020-04-16,-1.525
2020-04-17,-1.726
2020-04-20,-31.0
2020-04-21,-12.528
2020-04-22,6572223.844
2020-04-23,-1.45
2020-04-24,-1.5
2020-04-27,-16.476
2020-04-28,-7.131
2020-04-29,6654930.043
2020-04-30,-1.775
2020-05-01,-0.251
2020-05-04,-4.85
2020-05-05,-1.925
2020-05-06,6720291.335
2020-05-07,-0.982
2020-05-08,-0.68
2020-05-11,-0.123
2020-05-12,-0.825
2020-05-13,6933035.681
2020-05-14,-0.133
2020-05-15,-1.15
2020-05-18,-0.578
2020-05-19,-0.09
2020-05-20,7036053.864
2020-05-21,-0.003
2020-05-22,-0.001
2020-05-25,0.0
2020-05-26,-0.001
2020-05-27,7096001.182999999
2020-05-28,0.0
2020-05-29,-1.325
2020-06-01,0.0
2020-06-02,-2.013
2020-06-03,7163782.164
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,-1.252
2020-06-10,7167429.43
2020-06-11,-0.375
2020-06-12,0.0
2020-06-15,-0.003
2020-06-16,-4.0
2020-06-17,7093129.149
2020-06-18,-0.001
2020-06-19,-0.001
2020-06-22,-0.01
2020-06-23,-0.011
2020-06-24,7080678.057
2020-06-25,-0.001
2020-06-26,-0.2
2020-06-29,-0.25
2020-06-30,-0.95
2020-07-01,7007382.378
2020-07-02,0.0
2020-07-03,0.0
2020-07-06,0.0
2020-07-07,-0.003
2020-07-08,6919062.901
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,-0.001
2020-07-14,-0.001
2020-07-15,6956948.679
2020-07-16,-0.001
2020-07-17,0.0
2020-07-20,-0.003
2020-07-21,0.0
2020-07-22,6962950.056
2020-07-23,0.0
2020-07-24,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,6947215.312
2020-07-30,-0.307
2020-07-31,-0.15
2020-08-03,0.0
2020-08-04,-0.005
2020-08-05,6943491.772
2020-08-06,0.0
2020-08-07,0.0
2020-08-10,-0.008
2020-08-11,0.0
2020-08-12,6955607.164
2020-08-13,-0.126
2020-08-14,-0.001
2020-08-17,-0.054
2020-08-18,-0.002
2020-08-19,7008993.383
2020-08-20,-0.15
2020-08-21,0.0
2020-08-24,0.0
2020-08-25,-0.012
2020-08-26,6988795.301
2020-08-27,-0.002
2020-08-28,0.0
2020-08-31,-0.011
2020-09-01,-0.008
2020-09-02,7015852.827
2020-09-03,0.0
2020-09-04,0.0
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,7009002.916
2020-09-10,-0.01
2020-09-11,0.0
2020-09-14,-0.001
2020-09-15,-0.002
2020-09-16,7062860.09
2020-09-17,-0.001
2020-09-18,0.0
2020-09-21,-0.054
2020-09-22,0.0
2020-09-23,7091480.311
2020-09-24,-0.004
2020-09-25,0.0
2020-09-28,0.0
2020-09-29,-1.301
2020-09-30,7054448.998000001
2020-10-01,-0.001
2020-10-02,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,7072951.915
2020-10-08,-0.212
2020-10-09,0.0
2020-10-12,0.0
2020-10-13,0.0
2020-10-14,7149745.002
2020-10-15,-0.001
2020-10-16,-0.002
2020-10-19,-0.004
2020-10-20,-0.007
2020-10-21,7175540.208
2020-10-22,-0.001
2020-10-23,0.0
2020-10-26,-0.001
2020-10-27,0.0
2020-10-28,7144625.062
2020-10-29,-0.014
2020-10-30,-0.001
2020-11-02,0.0
2020-11-03,0.0
2020-11-04,7155857.654
2020-11-05,0.0
2020-11-06,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,7173816.163
2020-11-12,0.0
2020-11-13,-0.003
2020-11-16,-0.013
2020-11-17,0.0
