Date,EURUSD=X,JPYUSD=X,JPYEUR=X,SPY,QQQ,EXSA.DE,JPXN,IWDA.AS,GLD,SLV,TLT,BND
2009-12-31,1.4327058792114258,0.010763104073703289,0.00750999990850687,85.1368408203125,40.08165740966797,,32.66151809692383,18.06999969482422,107.30999755859375,16.540000915527344,60.37114715576172,51.98237228393555
2010-01-01,1.4389938116073608,0.010761945508420467,0.007470000069588423,85.1368408203125,40.08165740966797,,32.66151809692383,18.06999969482422,107.30999755859375,16.540000915527344,60.37114715576172,51.98237228393555
2010-01-04,1.4423978328704834,0.01081139501184225,0.007499999832361937,86.58074951171875,40.668636322021484,18.290626525878906,33.533199310302734,18.239999771118164,109.80000305175781,17.229999542236328,60.31742477416992,52.041873931884766
2010-01-05,1.4365959167480469,0.010918818414211273,0.007600000128149986,86.80992126464844,40.668636322021484,18.304725646972656,33.741485595703125,18.280000686645508,109.69999694824219,17.510000228881836,60.70693588256836,52.19404220581055
2010-01-06,1.4404033422470093,0.010827666148543358,0.007519999984651804,86.87106323242188,40.423336029052734,18.332929611206055,33.93434143066406,18.31999969482422,111.51000213623047,17.860000610351562,59.89430236816406,52.17420196533203
2010-01-07,1.4318032264709473,0.010707784444093704,0.0074800001457333565,87.23777770996094,40.449615478515625,18.34703254699707,33.6952018737793,18.360000610351562,110.81999969482422,17.889999389648438,59.995025634765625,52.13450241088867
2010-01-08,1.44110906124115,0.0107921427115798,0.00749000022187829,87.52803039550781,40.78254318237305,18.431644439697266,34.06547927856445,18.40999984741211,111.37000274658203,18.149999618530273,59.96818923950195,52.18743896484375
2010-01-11,1.4511260986328125,0.010858706198632717,0.0074800001457333565,87.6502914428711,40.616085052490234,18.403446197509766,34.30461883544922,18.290000915527344,112.8499984741211,18.209999084472656,59.63908004760742,52.20725631713867
2010-01-12,1.447659969329834,0.010979359038174152,0.007579999975860119,86.83283996582031,40.10792922973633,18.23421287536621,34.66717529296875,18.219999313354492,110.48999786376953,17.90999984741211,60.65993118286133,52.40570068359375
2010-01-13,1.4523905515670776,0.010936970822513103,0.007530000060796738,87.56623840332031,40.607295989990234,18.290626525878906,34.72117614746094,18.260000228881836,111.54000091552734,18.270000457763672,59.954734802246094,52.286617279052734
2010-01-14,1.4499897956848145,0.010956862941384315,0.0075599998235702515,87.80307006835938,40.642356872558594,18.396392822265625,35.261165618896484,18.399999618530273,112.02999877929688,18.309999465942383,60.79426956176758,52.412349700927734
2010-01-15,1.4390974044799805,0.011019283905625343,0.0076500000432133675,86.81757354736328,40.16925811767578,18.220115661621094,35.284297943115234,18.31999969482422,110.86000061035156,18.049999237060547,61.170372009277344,52.44540786743164
2010-01-18,1.4406731128692627,0.011024750769138336,0.0076500000432133675,86.81757354736328,40.16925811767578,18.34703254699707,35.284297943115234,18.40999984741211,110.86000061035156,18.049999237060547,61.170372009277344,52.44540786743164
2010-01-19,1.4281021356582642,0.010965032503008842,0.007679999805986881,87.90238952636719,40.81757736206055,18.481002807617188,35.214881896972656,18.600000381469727,111.5199966430664,18.450000762939453,60.995765686035156,52.41890335083008
2010-01-20,1.4110342264175415,0.010965874418616295,0.007770000025629997,87.00856018066406,40.2305908203125,18.206005096435547,34.358619689941406,18.450000762939453,108.94000244140625,17.56999969482422,61.61360549926758,52.54460525512695
2010-01-21,1.4097015857696533,0.01106280367821455,0.007840000092983246,85.33546447753906,39.85387420654297,17.97332191467285,34.59775161743164,18.31999969482422,107.37000274658203,17.06999969482422,61.89570236206055,52.60415267944336
2010-01-22,1.414107084274292,0.01113461796194315,0.00786999985575676,83.4332046508789,38.688655853271484,17.76883888244629,34.2891845703125,18.110000610351562,107.16999816894531,16.780000686645508,61.78825378417969,52.584285736083984
2010-01-25,1.4150075912475586,0.011060111224651337,0.007809999864548445,83.86100769042969,38.820068359375,17.648983001708984,34.58232879638672,17.90999984741211,107.4800033569336,16.829999923706055,61.50617218017578,52.511539459228516
2010-01-26,1.4082324504852295,0.011156979016959667,0.00791999977082014,83.50958251953125,38.8551139831543,17.71947479248047,34.088623046875,18.010000228881836,107.55999755859375,16.43000030517578,61.52633285522461,52.63720703125
2010-01-27,1.4030951261520386,0.011117287911474705,0.00791999977082014,83.90684509277344,39.16175079345703,17.571414947509766,33.94976043701172,17.860000610351562,106.52999877929688,16.260000228881836,61.49278259277344,52.564453125
2010-01-28,1.3968042135238647,0.011138586327433586,0.007969999685883522,82.94426727294922,38.15422439575195,17.29641342163086,33.66434097290039,17.770000457763672,106.4800033569336,15.920000076293945,61.45915603637695,52.584285736083984
2010-01-29,1.3866932392120361,0.011077878065407276,0.00798999983817339,82.04277801513672,37.4884033203125,17.536155700683594,33.22464370727539,17.940000534057617,105.95999908447266,15.899999618530273,61.996402740478516,52.6504020690918
2010-02-01,1.3926994800567627,0.011018069460988045,0.007910000160336494,83.31859588623047,37.9001579284668,17.656021118164062,33.51005172729492,17.940000534057617,108.3499984741211,16.360000610351562,61.43366241455078,52.61594772338867
2010-02-02,1.3976240158081055,0.011058521457016468,0.007910000160336494,84.32703399658203,38.24182891845703,17.81114959716797,34.07319259643555,18.100000381469727,109.12999725341797,16.350000381469727,61.6088981628418,52.64912414550781
2010-02-03,1.3901052474975586,0.0110083669424057,0.00791999977082014,83.90684509277344,38.45209503173828,17.71947479248047,33.81861877441406,18.079999923706055,108.69999694824219,16.06999969482422,60.89445114135742,52.61594772338867
2010-02-04,1.3744947910308838,0.011184430681169033,0.008139999583363533,81.3169937133789,37.339447021484375,17.254106521606445,32.962364196777344,17.770000457763672,104.37000274658203,15.039999961853027,61.858272552490234,52.71543502807617
2010-02-05,1.368007779121399,0.011208249256014824,0.008190000429749489,81.48509216308594,37.65484619140625,16.894502639770508,32.916080474853516,17.6299991607666,104.68000030517578,14.899999618530273,61.993099212646484,52.801719665527344
2010-02-08,1.3654673099517822,0.011208249256014824,0.008209999650716782,80.89679718017578,37.38326644897461,16.97206687927246,32.607505798339844,17.739999771118164,104.04000091552734,14.75,62.07395553588867,52.808319091796875
2010-02-09,1.378207802772522,0.011139827780425549,0.008080000057816505,81.9128646850586,37.76874542236328,17.056676864624023,33.07807159423828,17.729999542236328,105.41000366210938,15.119999885559082,61.453914642333984,52.70219039916992
2010-02-10,1.3753266334533691,0.011119759641587734,0.008080000057816505,81.75244903564453,37.68989562988281,17.134239196777344,32.80036544799805,17.770000457763672,105.12000274658203,14.949999809265137,60.867523193359375,52.582733154296875
2010-02-11,1.3681762218475342,0.01113461796194315,0.008139999583363533,82.60811614990234,38.25935745239258,17.20475196838379,33.116634368896484,17.940000534057617,107.12999725341797,15.369999885559082,60.53727340698242,52.496482849121094
2010-02-12,1.363493800163269,0.011117287911474705,0.008150000125169754,82.53936004638672,38.33819580078125,17.169492721557617,32.916080474853516,17.90999984741211,107.04000091552734,15.239999771118164,60.78663635253906,52.569488525390625
2010-02-15,1.3603036403656006,0.011104941368103027,0.0081599997356534,82.53936004638672,38.33819580078125,17.240005493164062,32.916080474853516,18.030000686645508,107.04000091552734,15.239999771118164,60.78663635253906,52.569488525390625
2010-02-16,1.3767088651657104,0.011081068776547909,0.008050000295042992,83.83808898925781,38.82883071899414,17.40923500061035,33.13207244873047,18.100000381469727,109.62000274658203,15.819999694824219,60.901206970214844,52.6358528137207
2010-02-17,1.3606922626495361,0.010982976295053959,0.008070000447332859,84.23535919189453,39.047855377197266,17.67717933654785,33.20150375366211,18.3700008392334,109.25,15.739999771118164,60.20698928833008,52.516395568847656
2010-02-18,1.3461486101150513,0.010872283950448036,0.008070000447332859,84.7319564819336,39.293174743652344,17.75473976135254,33.340362548828125,18.479999542236328,109.9800033569336,15.880000114440918,59.964385986328125,52.44345474243164
2010-02-19,1.3615074157714844,0.010924185626208782,0.008019999600946903,84.90766906738281,39.275630950927734,17.825252532958984,32.82350540161133,18.6200008392334,109.47000122070312,15.970000267028809,60.28789520263672,52.44345474243164
2010-02-22,1.3605626821517944,0.010960705578327179,0.008059999905526638,84.92294311523438,39.19678497314453,17.782939910888672,33.15521240234375,18.520000457763672,109.06999969482422,15.899999618530273,60.03856658935547,52.42350387573242
2010-02-23,1.3527040481567383,0.011091392487287521,0.008200000040233135,83.89154815673828,38.688655853271484,17.620765686035156,33.054931640625,18.40999984741211,107.88999938964844,15.569999694824219,60.97539520263672,52.622528076171875
2010-02-24,1.354316234588623,0.011076773516833782,0.008179999887943268,84.66317749023438,39.08290100097656,17.620765686035156,33.15521240234375,18.440000534057617,107.36000061035156,15.619999885559082,61.12367248535156,52.6889533996582
2010-02-25,1.3536012172698975,0.011201972141861916,0.00827999971807003,84.548583984375,39.074119567871094,17.33871841430664,33.21693420410156,18.25,108.30999755859375,15.770000457763672,61.46735763549805,52.76190185546875
2010-02-26,1.3631035089492798,0.011245938017964363,0.008249999955296516,84.60208129882812,39.21430587768555,17.486791610717773,33.47920227050781,18.3799991607666,109.43000030517578,16.06999969482422,61.784141540527344,52.821624755859375
2010-03-01,1.356208086013794,0.011217049323022366,0.008270000107586384,85.48064422607422,39.783775329589844,17.74064064025879,33.679779052734375,18.690000534057617,109.43000030517578,16.110000610351562,61.75709915161133,52.87752151489258
2010-03-02,1.3620638847351074,0.011268875561654568,0.008270000107586384,85.71743774414062,39.90641784667969,17.88165855407715,33.92662811279297,18.799999237060547,111.0199966430664,16.559999465942383,61.67594909667969,52.917415618896484
2010-03-03,1.3701633214950562,0.011290504597127438,0.00824000034481287,85.79383850097656,39.95022964477539,18.022676467895508,34.21975326538086,18.719999313354492,111.62999725341797,16.81999969482422,61.52043914794922,52.92411804199219
